Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 24400210;spec 24400210;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;spec 24400210;spec 24400210
2025-02-20 08:10:00;Ok 0x0000;20.56;Ok 0x0000.0000.0000.0000;24.29;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.91;Ok 0x0000.0000.0000.0000;13.08;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;4.37;Ok 0x0000.0000.0000.0000;3.56;Ok 0x0000.0000;0.015;Ok 0x0000.0000.0000.0000;0.099;Ok 0x0000.0000;23999;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.01;Ok 0x0000.0000.0000.0000;137.4;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;32.98;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.34;Ok 0x0000.0000.0000.0000;18.64;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;137.4;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:12:00;Ok 0x0000;20.53;Ok 0x0000.0000.0000.0000;24.21;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;3.12;Ok 0x0000.0000.0000.0000;13.10;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;3.90;Ok 0x0000.0000.0000.0000;3.60;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.097;Ok 0x0000.0000;23994;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.00;Ok 0x0000.0000.0000.0000;134.2;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;33.01;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.13;Ok 0x0000.0000.0000.0000;18.24;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;134.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:14:00;Ok 0x0000;20.52;Ok 0x0000.0000.0000.0000;24.26;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.09;Ok 0x0000.0000.0000.0000;13.07;Ok 0x0000.0000.0000.0000;13.31;Ok 0x0000.0000.0000.0000;4.90;Ok 0x0000.0000.0000.0000;3.66;Ok 0x0000.0000;0.237;Ok 0x0000.0000.0000.0000;0.095;Ok 0x0000.0000;23993;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.00;Ok 0x0000.0000.0000.0000;133.4;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;32.99;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;18.87;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;133.4;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:16:00;Ok 0x0000;21.59;Ok 0x0000.0000.0000.0000;27.20;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.90;Ok 0x0000.0000.0000.0000;13.38;Ok 0x0000.0000.0000.0000;13.78;Ok 0x0000.0000.0000.0000;3.92;Ok 0x0000.0000.0000.0000;3.69;Ok 0x0000.0000;0.387;Ok 0x0000.0000.0000.0000;0.104;Ok 0x0000.0000;23981;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.53;Ok 0x0000.0000.0000.0000;131.3;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;34.27;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.29;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;131.3;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:18:00;Ok 0x0000;20.36;Ok 0x0000.0000.0000.0000;24.22;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.77;Ok 0x0000.0000.0000.0000;13.10;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;2.92;Ok 0x0000.0000.0000.0000;3.71;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.112;Ok 0x0000.0000;23989;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.25;Ok 0x0000.0000.0000.0000;127.7;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;32.98;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;18.42;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;127.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:20:00;Ok 0x0000;20.47;Ok 0x0000.0000.0000.0000;24.19;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.63;Ok 0x0000.0000.0000.0000;13.06;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;4.37;Ok 0x0000.0000.0000.0000;3.76;Ok 0x0000.0000;0.140;Ok 0x0000.0000.0000.0000;0.111;Ok 0x0000.0000;23991;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.13;Ok 0x0000.0000.0000.0000;132.5;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;32.92;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.48;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;132.5;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:22:00;Ok 0x0000;20.48;Ok 0x0000.0000.0000.0000;24.12;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.98;Ok 0x0000.0000.0000.0000;13.04;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;4.35;Ok 0x0000.0000.0000.0000;3.85;Ok 0x0000.0000;0.010;Ok 0x0000.0000.0000.0000;0.103;Ok 0x0000.0000;23994;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.06;Ok 0x0000.0000.0000.0000;136.7;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;32.95;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.13;Ok 0x0000.0000.0000.0000;18.81;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;136.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:24:00;Ok 0x0000;20.48;Ok 0x0000.0000.0000.0000;24.16;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;3.10;Ok 0x0000.0000.0000.0000;13.06;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;3.93;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.103;Ok 0x0000.0000;23996;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.03;Ok 0x0000.0000.0000.0000;139.6;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;32.94;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;18.58;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;139.6;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:26:00;Ok 0x0000;20.49;Ok 0x0000.0000.0000.0000;24.11;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;13.06;Ok 0x0000.0000.0000.0000;13.28;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;4.01;Ok 0x0000.0000;0.249;Ok 0x0000.0000.0000.0000;0.104;Ok 0x0000.0000;24002;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.02;Ok 0x0000.0000.0000.0000;141.9;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;32.91;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.31;Ok 0x0000.0000.0000.0000;18.64;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.2;Ok 0x0000.0000.0000.0000;141.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:28:00;Ok 0x0000;20.51;Ok 0x0000.0000.0000.0000;24.29;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.05;Ok 0x0000.0000.0000.0000;13.10;Ok 0x0000.0000.0000.0000;13.31;Ok 0x0000.0000.0000.0000;3.85;Ok 0x0000.0000.0000.0000;4.08;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.092;Ok 0x0000.0000;24002;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.00;Ok 0x0000.0000.0000.0000;142.8;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;33.02;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;142.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000
2025-02-20 08:30:00;Ok 0x0000;20.58;Ok 0x0000.0000.0000.0000;24.25;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.56;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;3.67;Ok 0x0000.0000.0000.0000;4.07;Ok 0x0000.0000;0.248;Ok 0x0000.0000.0000.0000;0.099;Ok 0x0000.0000;23997;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.00;Ok 0x0000.0000.0000.0000;139.9;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;33.02;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;139.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:32:00;Ok 0x0000;20.60;Ok 0x0000.0000.0000.0000;24.28;Ok 0x0000.0000.0000.0000;2.67;Ok 0x0000.0000.0000.0000;2.82;Ok 0x0000.0000.0000.0000;13.06;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;4.05;Ok 0x0000.0000;0.173;Ok 0x0000.0000.0000.0000;0.100;Ok 0x0000.0000;23993;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.00;Ok 0x0000.0000.0000.0000;133.3;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;32.97;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;18.67;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;133.3;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:34:00;Ok 0x0000;20.42;Ok 0x0000.0000.0000.0000;24.18;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;3.00;Ok 0x0000.0000.0000.0000;13.10;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;3.48;Ok 0x0000.0000.0000.0000;4.06;Ok 0x0000.0000;0.020;Ok 0x0000.0000.0000.0000;0.105;Ok 0x0000.0000;23997;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.01;Ok 0x0000.0000.0000.0000;132.7;Ok 0x0000.0000.0000.0000;18.08;Ok 0x0000.0000.0000.0000;32.99;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.64;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;132.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:36:00;Ok 0x0000;20.49;Ok 0x0000.0000.0000.0000;24.24;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.93;Ok 0x0000.0000.0000.0000;13.07;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000;0.117;Ok 0x0000.0000.0000.0000;0.106;Ok 0x0000.0000;23985;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.01;Ok 0x0000.0000.0000.0000;132.3;Ok 0x0000.0000.0000.0000;18.06;Ok 0x0000.0000.0000.0000;32.96;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.38;Ok 0x0000.0000.0000.0000;18.24;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;132.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:38:00;Ok 0x0000;20.52;Ok 0x0000.0000.0000.0000;24.23;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;2.82;Ok 0x0000.0000.0000.0000;13.07;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;4.18;Ok 0x0000.0000;0.201;Ok 0x0000.0000.0000.0000;0.114;Ok 0x0000.0000;23972;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.02;Ok 0x0000.0000.0000.0000;132.8;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;32.97;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.29;Ok 0x0000.0000.0000.0000;18.22;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;132.8;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:40:00;Ok 0x0000;20.46;Ok 0x0000.0000.0000.0000;24.31;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.98;Ok 0x0000.0000.0000.0000;13.07;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;3.65;Ok 0x0000.0000.0000.0000;4.19;Ok 0x0000.0000;0.175;Ok 0x0000.0000.0000.0000;0.127;Ok 0x0000.0000;23970;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.02;Ok 0x0000.0000.0000.0000;133.1;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;33.00;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.15;Ok 0x0000.0000.0000.0000;18.47;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;133.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.6;Ok 0x0000.0000.0000.0000
2025-02-20 08:42:00;Ok 0x0000;20.58;Ok 0x0000.0000.0000.0000;24.23;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;13.08;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.175;Ok 0x0000.0000.0000.0000;0.122;Ok 0x0000.0000;23975;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.04;Ok 0x0000.0000.0000.0000;136.3;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;32.99;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;18.65;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;136.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.7;Ok 0x0000.0000.0000.0000
2025-02-20 08:44:00;Ok 0x0000;20.56;Ok 0x0000.0000.0000.0000;24.31;Ok 0x0000.0000.0000.0000;2.66;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;13.07;Ok 0x0000.0000.0000.0000;13.30;Ok 0x0000.0000.0000.0000;4.26;Ok 0x0000.0000.0000.0000;4.22;Ok 0x0000.0000;0.185;Ok 0x0000.0000.0000.0000;0.117;Ok 0x0000.0000;23980;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.04;Ok 0x0000.0000.0000.0000;140.5;Ok 0x0000.0000.0000.0000;18.06;Ok 0x0000.0000.0000.0000;33.03;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;18.54;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;140.5;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.7;Ok 0x0000.0000.0000.0000
2025-02-20 08:46:00;Ok 0x0000;20.59;Ok 0x0000.0000.0000.0000;24.17;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.82;Ok 0x0000.0000.0000.0000;13.05;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;4.25;Ok 0x0000.0000;0.288;Ok 0x0000.0000.0000.0000;0.121;Ok 0x0000.0000;23979;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.04;Ok 0x0000.0000.0000.0000;143.3;Ok 0x0000.0000.0000.0000;18.06;Ok 0x0000.0000.0000.0000;32.98;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;18.62;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;143.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.7;Ok 0x0000.0000.0000.0000
2025-02-20 08:48:00;Ok 0x0000;20.48;Ok 0x0000.0000.0000.0000;24.23;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.01;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;3.36;Ok 0x0000.0000.0000.0000;4.24;Ok 0x0000.0000;0.066;Ok 0x0000.0000.0000.0000;0.134;Ok 0x0000.0000;23977;Ok 0x0000.0000.0000.0000;8.01;Ok 0x0000.0000.0000.0000;6.04;Ok 0x0000.0000.0000.0000;143.0;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;32.98;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;18.11;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;61.1;Ok 0x0000.0000.0000.0000;143.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;19.7;Ok 0x0000.0000.0000.0000
2025-02-20 08:50:00;Ok 0x0000;20.68;Ok 0x0000.0000.0000.0000;24.24;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.04;Ok 0x0000.0000.0000.0000;13.09;Ok 0x0000.0000.0000.0000;13.29;Ok 0x0000.0000.0000.0000;3.80;Ok 0x0000.0000.0000.0000;4.19;Ok 0x0000.0000;0.027;Ok 0x0000.0000.0000.0000;0.138;Ok 0x0000.0000;23968;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;6.04;Ok 0x0000.0000.0000.0000;142.1;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;32.96;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.44;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.79;Ok 0x0000.0000.0000.0000;61.0;Ok 0x0000.0000.0000.0000;142.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;19.7;Ok 0x0000.0000.0000.0000
